1589552	fra	On a claqué notre fric.
1589829	fra	Ma tante porte des lunettes quand elle lit le journal.
1589869	fra	Peux-tu te figurer comment serait la vie sans télévision ?
1589982	fra	Si je connaissais une réponse à cette question, je te la dirais.
1590137	fra	Les circonstances ne m'ont pas permis de vous aider.
1590290	fra	Il n'y a guère de vent aujourd'hui.
1591689	fra	Cet hiver, il semble qu'il se mette à faire très froid.
1591767	fra	Tom et Jim font la même taille.
1592292	fra	Ils dirent qu'il n'y avait pas assez de temps pour une enquête approfondie.
1592669	fra	On m'a dit de consulter un médecin.
1592763	fra	Je ne te quitterai jamais.
1592885	fra	Il lave ta voiture.
1592965	swe	Han har nått sitt mål.
1592976	swe	Skolan börjar den åttonde april.
1593207	fra	Moi aussi je le veux !
1593275	fra	L'année dernière je vivais à Sanda City.
1593557	fra	Hier nous sommes allés faire du vélo dans les bois.
1593699	fra	Je pense qu'il est important de se faire enregistrer.
1595001	fra	Il y a plein de minous sous le lit.
1598911	fra	Je crois que l'espéranto est très difficile.
1599085	fra	Farine, sucre et œufs sont nécessaires pour faire ce gâteau.
1600718	fra	Qu'as-tu à l'esprit ?
1600770	eng	You're not the only one.
1601679	fra	Les femmes semblent l'apprécier pour une quelconque raison.
1601696	fra	Pourquoi vous sentez-vous si peu sûres de vous ?
1602181	fra	Il nous a quittés.
1602190	fra	Je suis un moine.
1602215	fra	Connais-tu des médecins qui parlent japonais ?
1602265	swe	Jag bodde i Tokyo för något år sedan, men nu bor jag i Kyoto.
1602270	swe	I går var jag för sjuk för att gå till skolan.
1602634	swe	Var så god och ge mig något att äta.
1602642	swe	Jag somnade framför tv:n.
1602644	swe	Jag har ätit gott.
1602985	fra	La vie a une fin, le chagrin n'en a pas.
1603219	swe	Tack för senast.
1603221	swe	Mina föräldrar älskar varandra.
1603290	swe	Han är min lärare.
1603636	swe	Hon spelar piano varje dag.
1603652	swe	Min mor är inte hemma.
1603655	swe	Min mor är ute.
1603960	swe	Jag kan spela gitarr.
1605004	swe	Weigongcuns tunnelbanestation har tre utgångar.
1605010	swe	Ett kuvert och ett frimärke, tack.
1605279	swe	Flickan gick till skogen för att plocka svamp.
1605308	swe	Jag ser ingen.
1606625	eng	Tom lives in a rough neighborhood.
1608161	swe	Krokodilerna har vassa tänder.
1609186	swe	Den här fågeln kan inte flyga.
1609204	swe	Den är vit som snö.
1609442	eng	Her results last year were lackluster.
1610571	fra	Elle alla à la cuisine pour voir qui s'y trouvait, mais là, il n'y avait personne.
1610591	swe	En hund har bitit mig i benet.
1611194	eng	He died before the ambulance arrived.
1611221	eng	Last night I lost my cookies.
1611228	eng	Last night I ralphed.
1611575	fra	Combien de gâteaux veux-tu ?
1613540	swe	Jag gick till stationen.
1614338	fra	Je vais mettre fin à votre supplice.
1614990	fra	Les moyens sont certes très modestes, l'effet en est cependant très positif.
1617365	fra	Nous ferions mieux de le dire aux autres.
1617543	fra	Changera-t-il jamais ?
1617652	eng	Dating is exhausting.
1618255	fra	Jusqu'à quel point allons-nous ?
1618262	fra	Veuillez ne pas marcher sur la pelouse.
1618265	fra	Prends soin de toi et passe une bonne journée !
1618745	eng	I told her that she was right.
1620271	fra	Son contact chaleureux avec les gens l'a rendu extrêmement populaire.
1626134	eng	I like rice more than bread.
1626626	swe	Du behöver inte svara på de här frågorna.
1626876	fra	À quelle heure vas-tu à l'école ?
1627002	swe	Hur länge ännu, Catilina, skall du missbruka vårt tålamod?
1628136	fra	Non seulement lui mais moi aussi je suis sur le point de partir.
1628181	eng	Tom is a glaciologist.
1628463	fra	Les couches de glace sont en train de fondre.
1628502	fra	Que vient-il de se produire ?
1628517	fra	Nous sommes allées trop loin.
1629354	eng	Her insistence was right. She did not need to feel ashamed.
1630063	fra	Elle me demanda si je savais lire.
1631114	fra	Elles ne nous connaissent pas.
1631663	fra	Ceci est une maison et cela est une mosquée.
1631717	swe	Jag är höjdrädd.
1632351	fra	Actuellement, il existe une simple vanne de chantier. Elle sera remplacée ultérieurement par une vanne thermostatique.
1632410	fra	Cette patiente souffre d'hypoxie.
1632511	fra	Je déteste ma coiffure.
1633353	fra	La femme qui parle avec ce garçon est sa maitresse.
1633477	fra	L'amour est aveugle, la haine aussi.
1633811	eng	It seems to be a lynx.
1634003	fra	« Je ne peux pas t'accompagner au bal. » « Dommage. »
1635245	eng	One of them smokes in the toilet.
1635762	eng	I need an escort.
1635824	fra	Vous aurez besoin d'une hôtesse armée.
1635832	fra	Tu auras besoin d'un garde du corps.
1635902	eng	That's not what she said.
1636664	fra	Papa prépare le diner dans la cuisine.
1637154	eng	He has holes in his clothes.
1637857	fra	Faut pas pousser mémé dans les orties !
1637878	eng	Is this Arabic ? - No, this is Uighuric, a language spoken in North-West China.
1637935	fra	Tom se plaignit du repas auprès de Mary.
1637958	fra	Tom a surpris Marie en train de fumer une cigarette.
1637961	fra	Tom porta Marie sur ses épaules.
1638027	eng	I found the Japanese sentence weird, but since it was written by a native, I thought that it was probably correct.
1639049	fra	Vous a-t-on jamais embrassées auparavant ?
1639844	fra	Cela vaut-il le coup d'aller en fac ?
1639921	eng	She's a terrible driver.
1640507	fra	Ce bateau mesurait dix mètres.
1640539	fra	Je pouvais à peine tenir debout.
1640624	fra	C'est un nombre magique.
1642477	fra	Maintenant je suis vraiment fatiguée.
1642796	fra	Sa mère était chrétienne et son père païen, mais ce n'était pas du tout un problème pour eux.
1642808	fra	Au début de l'adolescence, je ne m'entendais pas toujours très bien avec mes parents.
1643859	fra	Mon petit ami ne quitte jamais l'appartement sans cigarettes.
1645937	fra	Tom ne doit pas faire ça. Mary le fera.
1645950	fra	Tom et Marie se sont mis d'accord sur un prix.
1646805	fra	Ce qu'elle dit semble étrange.
1648103	eng	Fingernails grow nearly four times faster than toenails.
1648244	eng	It's about fucking time.
1648881	eng	She's taking a nap.
1649821	fra	J'habite dans une ville.
1650788	fra	C'est la recette du désastre.
1650813	fra	Réveille-toi !
1650825	fra	En va-t-il différemment cette fois ?
1650841	fra	Ai-je fait quelque chose d'incorrect ?
1651609	fra	Chacune d'elles reçut un cadeau.
1651610	fra	Chacune d'elles reçut un présent.
1652185	eng	Keep your eye on her.
1652222	swe	Fisken är fortfarande rå.
1653415	fra	Ces politiciens veulent construire un pont vers nulle part.
1653419	fra	Les tubes sont bouchés.
1654041	eng	You can't give up now.
1654193	eng	She's very experienced.
1654319	eng	My job is boring.
1654368	fra	Mon boulot est ennuyeux.
1654792	fra	As-tu une assurance médicale ?
1654820	fra	Vous avez été prévenues.
1654839	fra	Elle le fait plus rapidement que moi.
1655813	eng	Children should obey authority.
1655876	eng	How do I get to the library?
1658140	fra	Ça a été un merveilleux voyage.
1660199	fra	Tu ne captes vraiment pas, non ?
1661075	eng	I am sweeping the yard.
1661129	eng	I am learning Chinese.
1661529	eng	He has talked for a full hour.
1662312	fra	Te douches-tu quotidiennement ?
1663889	fra	Vos cheveux repousseront.
1663943	fra	Les élèves ont brûlé leurs manuels.
1663971	fra	Ce n'est pas mon monde.
1664041	fra	Il est doué aux jeux vidéo.
1664057	fra	Il faut que les parents établissent les règles domestiques.
1664096	fra	J'en veux deux.
1664172	fra	C'est un sauvage au pieux.
1664222	eng	He's a real man.
1664223	fra	Elles ont eu un débat sur le mariage homosexuel.
1664230	eng	They won't make it.
1664497	eng	Mary is chewing something.
1664664	eng	I'll keep it a secret. Don't worry.
1665369	eng	I am harvesting wheat.
1665830	eng	The cat is purring.
1665875	eng	She's the perfect housewife.
1666367	swe	Om du verkligen vill lyckas måste du tycka om att äta gift.
1666411	swe	Fortsätt träna när du fått lite te i dig.
1667912	eng	Don't step on my head.
1669402	fra	Son père est conservateur et vieux-jeu.
1669476	fra	Mangez local.
1669525	fra	N'était-il pas ton petit ami ?
1670643	fra	D'habitude, Tom est assis au fond de la classe.
1670955	eng	She's no spring chicken.
1671194	fra	Je pense, donc j'essuie.
1671601	fra	Je sais avec qui vous étiez.
1671851	swe	Jag behöver kaffe.
1671933	swe	Köp eller dö!
1671934	eng	Buy or die!
1672958	fra	Je suis juste derrière lui.
1672986	fra	Les garçons ne peuvent pénétrer dans les dortoirs des filles.
1673055	fra	Je suis doté d'une imagination débordante.
1673321	fra	Bon sang, il est rapide.
1673370	fra	Les Allemands sont en faveur de l'austérité.
1674629	fra	Elle m'a donné un faux numéro de téléphone.
1674656	fra	Il a aimé ça.
1675437	fra	Pourquoi avez-vous deux voitures ?
1675438	fra	Cette voiture est-elle neuve ?
1675533	fra	Si l'école n'était pas obligatoire, je cesserais d'y aller.
1675609	fra	Il ne m'aide jamais.
1675735	fra	Être aimée était tout ce qu'elle désirait dans la vie.
1675925	fra	Ce n'est même pas sur la carte.
1676264	fra	Il faut que je sache si c'est vrai.
1676596	eng	The tires are very sticky.
1676682	eng	Tom hid the book below his pillow.
1676703	eng	That's terrifying.
1679035	fra	Elle est morte de la tuberculose.
1679139	fra	Cela arrive plus souvent que vous ne le penseriez.
1679264	fra	Ce ne fut pas un accident.
1679276	fra	C'est une magnifique théorie.
1679306	fra	Elle n'a pas de notion de l'espace.
1679641	eng	This is the first time I've ever had lunch out.
1680077	eng	This is the first time I've ever forgetten Marika's number.
1680986	eng	This is where you're wrong.
1681395	eng	You have to like teaching in order to do it.
1681396	eng	Are there books on the table?
1681878	eng	I cannot bark like a dog. I'm a cat.
1682322	eng	She likes to dress up as a police officer.
1682421	eng	I cannot get on this boat if I don't find my luggage.
1683164	fra	Quand bien même il n'a que seize ans, il ne dépend pas de ses parents.
1683271	fra	Je n'arrive jamais à te cerner.
1683881	eng	Mary likes decorating cakes.
1684668	fra	Quelle regrettable coïncidence !
1684720	fra	Respectez vos aînés.
1684771	fra	Personne ne me l'a dit.
1685950	eng	I cannot make my bed. I don't have time for that!
1687043	eng	I am revising my Chinese lessons.
1687476	eng	He knows that you know.
1687496	eng	He's a successful businessman.
1687658	eng	I'll do as you want.
1689702	fra	Où est-ce que ça vous arrange ?
1689707	fra	Je me suis lavé dans ma chambre et elle s'est lavée dans sa chambre.
1689744	fra	Je n'ai trouvé aucun argent restant dans ma poche.
1689753	fra	Tu es probablement fatiguée après un vol aussi long.
1689876	eng	It depends on how strong it is.
1689931	fra	Il faut que je le fasse réparer.
1690463	eng	Why are we doing this?
1690480	eng	The clock is ticking.
1691374	eng	Do not play with the key.
1692507	fra	Tom déposa le livre et regarda vers le haut.
1692535	fra	Tom fut assez distrait pour laisser son appareil photo dans le bus.
1692554	fra	Tom l'a assommé.
1692608	fra	Tom sera grondé par son père.
1692618	fra	Marie eût le dernier mot.
1692685	fra	Marie aime décorer des gâteaux.
1692709	fra	Marie tenta de s'introduire clandestinement dans la boîte de nuit.
1692804	fra	Tom aime l'argent.
1693054	fra	Tom s'est glissé hors de la classe.
1693100	fra	Tom faisait-il souvent l'école buissonnière ?
1693234	fra	Tom a rencontré Marie à une fête et ce fut l'amour dès le premier regard.
1693260	eng	If this equipment does cause harmful interference to radio or television reception, which can be determined by turning the equipment off and on, the user is encouraged to try to correct the interference by one or more of the following measures.
1693668	eng	If I told you, you wouldn't understand.
1693770	eng	You can change your name if you have good reasons to. And I'm sure you have, Tom!
1694936	eng	If I die, I want you to keep this ring.
1694954	eng	Whenever he sees me, he pretends he doesn't know me.
1696481	fra	Elles se sont cachées dans la cave.
1697363	fra	Tom est intimidé par Marie.
1697438	fra	Tom et Marie ont de la difficulté à s'entendre.
1700130	fra	J'aime pas l'été.
1700207	fra	Vous venez d'où ?
1700344	swe	Jag beter mig inte som du.
1700571	eng	We are bringing down the old house.
1700870	fra	Avec qui vivez-vous ?
1701501	eng	She lived there for many years.
1703715	fra	Ils allèrent observer des baleines.
1703737	fra	C'est un écrivain talentueux.
1703854	fra	Mon instinct se révéla juste.
1703938	fra	Vous devriez lui acheter de nouveaux jouets.
1706496	fra	Il fut parfait.
1706691	fra	Une tempête de poussière s'approche.
1709075	fra	Ce n'est efficace qu'à courte portée.
1709082	fra	N'essaye pas ça chez toi.
1709113	fra	Le monde est plus dangereux que je ne le pensais.
1709637	fra	Je suis en train de prononcer des mots en chinois.
1709716	fra	Elles sont dans la douche.
1709731	fra	Elles étaient sous la douche.
1710483	fra	Il permet à ses ouvriers de manger au bureau.
1710513	fra	Il convainquit sa fille de ne pas marier Tom.
1711397	fra	Tu es tellement belle dans cette robe !
1711585	fra	Je m'en tiens aux règles que j'ai apprises à l'école.
1711721	fra	Il mit son échec sur le compte de la déveine.
1711746	fra	On doit également prêter attention à ce que la punition n'excède pas la faute.
1712378	eng	My new girlfriend is Chinese.
1713748	eng	I supposed a ghost would appear.
1715063	fra	Un jeune est la plupart du temps écervelé.
1715076	fra	Celui qui ment vole ; on ne le croit pas, même lorsqu'il dit la vérité.
1716419	eng	Thank you for helping me to cross the road.
1716542	eng	Thank you for dealing with this problem on time.
1717599	eng	Have you ever decorated your house for a party?
1717601	eng	Have you ever dedicated a song to the orphans?
1718789	fra	Si tu n'avais pas tant mangé, tu ne serais pas maintenant si endormie.
1718853	fra	Ces gens marchent sur le chemin de pèlerinage et ont passé la nuit dernière en ville.
1718866	fra	Il a le vin mauvais.
1719102	fra	Combien de temps une langue morte peut-elle vivre ?
1719161	eng	Have you ever left your office open?
1721072	eng	He had no idea what to expect.
1721616	fra	Elle mentait comme une arracheuse de dents.
1721673	eng	Kawa is an implementation of Scheme for JVM that allows one to take advantage of all the libraries of Java.
1722398	fra	Dis ce qu'il faut dire ! C'est le moment décisif !
1723014	fra	J'aimerais que vous m'aidiez à installer ce logiciel.
1723035	fra	Il a du culot, celui-là !
1723074	eng	There are few parking opportunities here.
1723104	eng	The one who does not work, does not eat!
1723743	eng	Tom said he had blue balls.
1723871	fra	Tom est le frère de Marie.
1724173	fra	Nous nous sommes amusés avec eux.
1725268	fra	Il est plus riche que qui que ce soit d'autre en ville.
1725352	eng	Each of us leaves life with the feeling that they were just born.
1725901	fra	Vous travaillez à Milan.
1727057	fra	Ça me rentre par une oreille et ça me sort par l'autre.
1727077	fra	Est-il possible d'indiquer une date à laquelle une langue a commencé à exister ? « Quelle question ! » a-t-on tendance à dire. Et cependant, une telle date existe : le 26 juillet, le jour de l'espéranto. Ce jour-là de 1887, parut à Varsovie, une brochure de Louis Lazare Zamenhof traitant de « Langue Internationale ».
1727868	fra	Elles ne se trouvaient pas chez elles hier.
1728259	eng	Have you ever squeezed an orange?
1728533	eng	The women in this film are dressed in a very conventional way.
1728552	eng	Let those pigs hang!
1729999	fra	Laissez-moi passer, s'il vous plait !
1730004	fra	Je suis blessé.
1732552	fra	Il a été malade durant une semaine.
1732573	fra	Elle est trop confiante.
1732588	fra	Voulez-vous sortir prendre un verre ?
1732619	fra	Je me sentis essoufflé après avoir monté les escaliers en courant.
1732743	fra	Je veux faire de mon mieux aussi longtemps que j'en suis physiquement capable.
1732969	fra	Ne te laisse pas aller à trop manger.
1733220	swe	Fira! Imorgon ska vi kanske dö!
1733325	swe	Det där var en utmärkt putt.
1734738	eng	He always listens to the news on the radio.
1735544	eng	At the moment the patient is out of danger.
1735978	fra	Mon fauché de mari m'a emmenée au Macdo pour notre anniversaire.
1736269	fra	La première chose que tu as à faire est prendre un bain.
1737282	eng	He was scared to admit that he didn't know.
1737764	fra	Elle veut être davantage indépendante.
1738915	eng	May God bless the country I was born in!
1739474	fra	Je peux t'enseigner ma langue.
1739805	fra	C'est une affaire connue depuis longtemps.
1740346	fra	Au début de la réunion nous avons chanté l'hymne national.
1740523	eng	I may be wrong.
1741069	fra	Elle me raccompagna chez moi en voiture.
1741208	fra	Ça s'est mis à pleuvoir vers la soirée.
1741844	fra	De fait, c'est ma sœur.
1741868	eng	Don't let him play piano.
1742061	fra	Aussitôt que le chien me vit, il se mit à aboyer.
1742865	eng	Mary hasn't connected her phone to the Internet yet.
1742873	eng	Tom hasn't prepared the parcel yet.
1742999	eng	I do not know if it is love.
1744010	fra	Je l'aime comme moi-même.
1744100	fra	Les chiens mordent les derniers fugitifs.
1744109	fra	Le parfum des mots ne me rassasie pas.
1744210	eng	When the snow melts, it becomes water.
1744355	eng	Can you wait a little while?
1744485	fra	Je suis sous le charme de sa mélodieuse voix.
1744535	fra	Tom ne savait pas quoi dire.
1744561	fra	La plus grande partie de la forêt équatoriale amazonienne est encore vierge.
1744977	fra	Dans notre forêt méditerranéenne, il y a beaucoup d'arbres: chêne, sapin, saule, frêne, orme, etc.
1745346	eng	My father does not like music.
1745528	fra	Mes parents ne parlent pas l'anglais.
1745564	eng	We take good care of them.
1747695	eng	When was the last time you rented a house?
1747897	fra	Tom veut être avec Marie.
1748039	eng	When was the last time you sharpened this knife?
1749673	fra	Il fit accorder sa clarinette.
1754496	eng	It's an end to the evil, of all Skyrim's foes.
1756424	fra	Elle ne le savait pas.
1759183	swe	Var ligger den australiska ambassaden?
1759206	swe	Var ligger den egyptiska ambassaden?
1759213	swe	Var ligger den finska ambassaden?
1759401	swe	Var ligger den nyzeeländska ambassaden?
1759405	swe	Var ligger den norska ambassaden?
1759433	swe	Var ligger den nederländska ambassaden?
1761161	eng	I've corrected the mistake.
1761190	eng	When did she send you her pictures?
1761238	eng	Did you ask her to give you her pictures?
1762218	eng	Germany is a federal republic.
1762498	eng	I like to remember that party.
1763059	fra	De nombreux Asiatiques sont intolérants au lactose.
1763166	fra	La bibliothèque s'est dotée de nombreuses nouvelles acquisitions.
1763261	fra	Ce n'est même pas la partie la pire.
1763300	fra	Que penses-tu qu'il arrivera ?
1763384	fra	Elle pense être un génie.
1764824	fra	Je le vois rarement sur Internet.
1764848	fra	Je lui ai demandé de relever les chiffres du compteur.
1767309	eng	She was robbed of her youth.
1767407	eng	He's the cutest boy in town.
1767909	fra	Il n'y était même pas.
1769510	fra	C'est ce qui se fait de mieux.
1771261	eng	Their job is to connect the computers to the network.
1771284	eng	Their job is to cut the vegetables.
1771900	eng	I like grilled offals!
1774262	fra	J'ignorais que vous aviez un chat.
1775295	eng	The political leaders of Europe come together to try to save the euro, and with it the very project of European Union.
1776024	eng	This website is not a trustworthy source for research.
1776138	fra	Rapportez-le lorsque vous avez fini.
1776179	fra	Personne ne me crut.
1776400	fra	Vous n'arrivez pas à faire face à la vérité.
1778022	fra	Elles mangèrent et burent du vin.
1778378	fra	La banque est fermée le dimanche.
1778386	fra	C'est le garçon le plus mignon en ville.
1778556	fra	Il vit la fille.
1778585	fra	C'est l'église où nous nous sommes mariés.
1779135	fra	L'hygiène personnelle est très importante.
1779910	eng	It's time-consuming.
1782830	eng	I don't want my son to join the special forces.
1783645	fra	Qu'un nain se tienne sur une montagne, il n'en sera pas pour autant plus grand.
1783659	fra	Je pensais que j'allais mourir.
1784753	fra	Ils ont monté des escaliers.
1784796	swe	Kan du hjälpa mig?
1784948	swe	Jag kan inte leva utan dig.
1785011	swe	Jag vet inte vad jag vill.
1785088	swe	Hon talar inte engelska.
1785570	fra	Je vais écrire une phrase en allemand.
1785582	swe	Svenska är lätt.
1785648	swe	Algeriet är mitt land.
1785732	fra	Un homme peut être heureux avec n'importe quelle femme, tant qu'il ne l'aime pas.
1786303	fra	Certains disent que nous les Argentins serions arrogants mais c'est simplement parce que nous sommes les meilleurs.
1786390	fra	Trouves-tu que je sois mignonne ?
1786411	fra	Votre histoire est aussi la mienne.
1787011	eng	My friend Marcelo writes in Latin.
1787433	eng	Don't ever hook up with bad guys.
1787838	fra	Conclure un mariage de raison consiste, dans la plupart des cas, à rassembler toute sa raison pour commettre l'acte le plus fou qu'une personne puisse commettre.
1788083	fra	Prie-la de m'envoyer quelque argent.
1788898	eng	My brother was hurt in the accident.
1788963	eng	Somewhen I was like that.
1789236	eng	She can't explain what happened.
1789254	eng	How can this be possible?
1790150	fra	Voudriez-vous être amies avec moi ?
1791384	eng	If there was less sympathy in the world, there would be less trouble in the world.
1792101	fra	Elle est incapable d'expliquer ce qui s'est produit.
1792166	eng	My village is called At Mmεan.
1793450	fra	Ils ont peut-être mangé du singe mais moi j'ai léché la casserole.
1793765	eng	It did not end well.
1794082	fra	Je n'ai pas de regrets.
1794085	fra	Il vit dans un appartement de luxe près de Central Park.
1794724	eng	Truth is brighter than the Sun, but it is sought with a candle.
1795450	fra	Lire des livres vous rendra plus intelligent.
1795872	eng	These happy slaves are the most furious enemies of freedom.
1796848	eng	Nobody wanted to invest in my country.
1798603	fra	Retournez au travail.
1798933	fra	Qu'est donc tout ce bruit ?
1800477	fra	C'est votre destin.
1800633	fra	Est-il cruel de retirer les griffes de son chat ?
1801099	fra	Le mariage est un tronc dans lequel tantôt l'un, tantôt l'autre partenaire est contraint d'apporter son obole.
1801679	eng	This is a farce.
1801846	eng	People are dying.
1803084	fra	Où capturez-vous ces grenouilles ?
1804904	fra	Il l'a mieux fait que la dernière fois.
1805388	fra	Je me demande s'ils vont divorcer.
1805657	fra	Non, juste une.
1806697	fra	Où es-tu allé pour les congés de printemps ?
1807155	eng	There are books here.
1807723	fra	Vous êtes-vous abonné au périodique ?
1807790	fra	Je puis aller, mais ne suis pas encore allé, au Tibet.
1807905	eng	John was born in America.
1808911	fra	Il avait la bonne idée.
1809067	fra	C'est arrivé auparavant et ça arrivera probablement à nouveau.
1811451	fra	Après vous !
1811502	fra	Je suis heureux qu'il ait réussi à l'examen.
1813023	eng	Do you think she still wants me to stay with her?
1813026	eng	Do you think he still wants me to stay with him?
1814290	fra	J'arrangerai ça avec lui.
1814307	fra	De nombreuses personnes ratent le petit bonheur tandis qu'ils attendent en vain pour le grand.
1815525	eng	The United Kingdom is called "Y Deyrnas Unedig" in Welsh.
1815951	fra	Elle a fui son pays.
1816005	fra	L'Histoire est plus intriquée que tu ne penses.
1816031	fra	La rue est barrée.
1816070	fra	Pourquoi voulez-vous apprendre ce langage ?
1816400	eng	Once in a while I go to Sweden to visit my boyfriend.
1816736	eng	I’m on a diet at the moment.
1816996	eng	You tell us interesting stories.
1818708	fra	Son père faisait commerce de vieux vêtements.
1820319	eng	He needs the money.
1820434	fra	C'est une fille intelligente et indépendante.
1820470	fra	Ça brouille la frontière entre l'information et la publicité.
1820489	fra	L'esclave a essayé de s'enfuir.
1820840	eng	How many caves are there in this area?
1821027	eng	How many windows are there in this office?
1821411	eng	His daughters want to be lawyers.
1821426	eng	Tom wants to be a lawyer.
1821662	fra	Tom commence à avoir quelques rides sur son front.
1822843	eng	It did not last more than three minutes.
1823409	fra	Ça paraît trop beau pour être vrai.
1823511	fra	N'attendez ni droit ni justice de l'empereur ! Aidez-vous vous-mêmes !
1823860	eng	She forgot to turn off the light.
1824395	swe	Gören gott mot dem som hata eder.
1824628	eng	I don't know who I should ask.
1824753	fra	Mais enfin, arrête !
1826393	fra	Vérifie !
1826443	swe	Vet du var mina gamla glasögon är?
1826539	fra	Si tu réussis à prendre conscience d'un problème et à le formaliser, alors tu as déjà accompli la moitié du chemin pour le régler.
1826542	fra	J'ai une amie vietnamienne qui se nomme Tiên.
1826578	fra	Tom veut bien nous aider de nouveau, pour cette fois.
1826992	fra	Il voulut acheter le livre.
1827021	fra	La tige de cette fleur est trop longue pour le vase que tu as choisi.
1827090	fra	Ils n'avaient pas atteint le nombre de voix requis.
1827221	eng	We can speak both Japanese and Korean.
1828595	eng	She knows who he is.
1828892	fra	Elle a mis au lit son bébé.
1829514	eng	She competed in the Paralympic Games.
1830409	eng	Tom eats anything that Mary puts on the table.
1830459	eng	Tom was eating his dessert when the phone rang.
1830494	eng	What kind of food do you not like to eat?
1830495	eng	What kind of food do you like to eat?
1830555	eng	I've eaten all the crackers.
1830557	eng	I'm sorry, but I can't eat dinner with you.
1830586	eng	I like to eat a late breakfast.
1830933	fra	Des sites archéologiques antiques sont menacés en Syrie.
1830950	fra	C'est une emmerdeuse.
1830967	fra	Ils se lancèrent des coups d'œil furtifs.
1831865	eng	Kotaro found a large swallowtail butterfly and chased him about 20 meters inside the grass field.
1832126	eng	He doesn't want to get involved.
1832160	eng	I'm sure she would approve.
1832536	fra	Elle ne veut pas être impliquée.
1833040	fra	Je vous vois désormais sous un autre jour.
1833689	fra	Surveilleras-tu mes bagages ?
1834162	eng	How did Tom manage to lose so much weight so quickly?
1834744	fra	La victoire nous a excités.
1835414	swe	Ingen kan undkomma döden.
1835534	fra	Crois-tu en Dieu ?
1836203	eng	You have no right to be here.
1836256	eng	Computers are better than us at playing chess.
1836632	fra	Elle dit qu'elle m'aiderait.
1836664	fra	Je ne suis pas un escroc.
1837632	eng	Ignorance and fear, those are the two pillars of any religion.
1838586	fra	Je serais surpris qu'elles me demandent de prononcer un discours.
1839122	fra	Je finis ce que j'ai à faire et puis zou, j'arrive.
1839291	fra	Je souffre de maux d'estomac.
1839847	fra	La vie moderne propose de nombreux problèmes que nos aïeux croyaient résolus.
1840136	fra	Vous n'avez pas été mariés longtemps, si ?
1840169	fra	Tu ne m'as toujours pas dit où tu vis.
1840895	fra	Ferme les yeux,  fiston, tu ne vas pas tarder à dormir tranquille.
1841599	eng	Mary's confused.
1841622	eng	I'm trying to talk to you.
1841701	eng	I can't go in there.
1841724	eng	Do you want me to leave the light on?
1842494	fra	Es-tu seule ici ?
1842635	fra	Êtes-vous levés ?
1842653	fra	L'as-tu laissé tomber ?
1842757	fra	J'y ai vraiment pris plaisir.
1842797	fra	Je n'y parviens pas.
1842967	fra	Je veux que vous me laissiez partir.
1843000	fra	Je me débarrasserai d'elles.
1843037	fra	Je vais vous enseigner des rudiments de karaté.
1843051	fra	Je refuse de te vendre ma voiture.
1843270	fra	De nos jours, les ressources naturelles sont exploitées de plus en plus vite.
1843622	fra	Montrez-vous polis envers les autres.
1844526	fra	Où es-tu allée à l'école ?
1845526	fra	À qui est cette valise ?
1845531	fra	Pourquoi êtes-vous toutes ici ?
1845841	fra	C'est héroïque.
1845881	fra	Ne soyez pas alarmé.
1845904	fra	Sors les déchets.
1845954	fra	Attrapez mon fusil !
1845975	fra	Appelez-moi à ce numéro.
1846002	fra	Ne prononce plus jamais ce mot !
1846016	fra	Ne répétez pas ça !
1846168	fra	Abaissez votre fenêtre !
1846246	fra	Ne fais pas un bruit !
1846281	fra	Ne sois pas folle !
1846418	fra	Laissez-les faire leur boulot !
1847236	fra	Tom acheta un appareil de photo et un trépied.
1847239	fra	Si tu veux avoir quelque chose dans la vie, tu dois aller à contre-courant.
1847334	fra	Pourquoi ne l'as-tu pas dit à quelqu'un ?
1847490	fra	Quand as-tu trouvé ?
1847629	eng	I could actually see myself living here.
1847699	eng	Tom ate the entire bag of nachos.
1847924	swe	Jag gillar musik, speciellt klassisk sådan.
1848014	swe	Detta måste genast stoppas.
1848390	fra	Personne ne veut faire ça !
1848511	fra	Je suis désolée de vous avoir dérangés !
1848541	fra	Je vais vous donner une chance supplémentaire.
1849366	eng	Show us the way.
1849859	fra	Es-tu prête ?
1850104	fra	Sors d'ici !
1850143	fra	Montrez-nous le chemin.
1850167	fra	Ma mère m'a donné autant d'amour que j'en avais besoin.
1850236	fra	Penses-tu qu'on alloue suffisamment de temps aux étudiants pour déjeuner ?
1850443	fra	Vous n'avez pas le droit d'assister à la réunion.
1850604	fra	Si tu as faim, pourquoi ne manges-tu pas ?
1850641	fra	Ils ont l'air semblables par certains aspects.
1850679	fra	La vague de froid a ralenti la croissance des plants de riz.
1850686	fra	La dernière fois que nous avons dîné ensemble, tu ne voulais manger que des légumes.
1850697	fra	Nous avons déjeuné tôt tandis que nous étions à la galerie.
1850971	eng	You are under no obligation whatsoever to share this information.
1851903	fra	Vous devriez vraiment manger quelque chose avant de partir.
1851951	fra	Tu n'es pas autorisée à manger ceux-là.
1852000	fra	Une personne aura le visage d'un ange lorsqu'elle emprunte quelque chose, mais le visage du Diable en le rendant.
1852164	fra	Aidez-moi à sortir de là !
1852605	fra	Prenez un peu de sommeil, d'accord ?
1852822	fra	Veuillez sourire !
1853128	fra	Lire des livres est très intéressant.
